"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_symbols","Pathway_Description"
"Organismal Systems","Circulatory system","kmr04260","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","1/190","129/7558",0.00775193798449612,0.308363933088535,-1.27228384124046,0.963588688652375,0.999956231566111,0.878473618550363,"804461",1,"PoC_PoW_Up","CYTB","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04150","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","2/190","201/7558",0.00995024875621891,0.395810421576329,-1.39411173722435,0.964647802483655,0.999956231566111,0.878473618550363,"108237999/108241730",2,"PoC_PoW_Up","cab39l1/eif4eb","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04916","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)","1/190","140/7558",0.00714285714285714,0.284135338345865,-1.37286625598432,0.972623227276135,0.999956231566111,0.878473618550363,"108230557",1,"PoC_PoW_Up","creb3l3a","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04350","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/190","143/7558",0.00699300699300699,0.278174457121826,-1.39933401213242,0.974673709896134,0.999956231566111,0.878473618550363,"108231423",1,"PoC_PoW_Up","tgfb5","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04514","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)","2/190","222/7558",0.00900900900900901,0.358368895211,-1.5581488312727,0.977758616729112,0.999956231566111,0.878473618550363,"108235935/108238896",2,"PoC_PoW_Up","zgc:110333/LOC108238896","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04261","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)","2/190","230/7558",0.00869565217391304,0.345903890160183,-1.61766823220032,0.981398588486403,0.999956231566111,0.878473618550363,"108244594/108230557",2,"PoC_PoW_Up","mapk14a/creb3l3a","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr04120","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)","1/190","157/7558",0.00636942675159236,0.253369091518605,-1.51805424874918,0.982396258298837,0.999956231566111,0.878473618550363,"108234801",1,"PoC_PoW_Up","traf6","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04520","Adherens junction - Kryptolebias marmoratus (mangrove rivulus)","1/190","158/7558",0.00632911392405063,0.251765489673551,-1.52625507697702,0.982848185190233,0.999956231566111,0.878473618550363,"108235453",1,"PoC_PoW_Up","LOC108235453","Adherens junction - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell motility","kmr04810","Regulation of actin cytoskeleton - Kryptolebias marmoratus (mangrove rivulus)","3/190","320/7558",0.009375,0.372927631578947,-1.84060275198457,0.98874538504402,0.999956231566111,0.878473618550363,"108246700/108228441/108235453",3,"PoC_PoW_Up","ssh2a/LOC108228441/LOC108235453","Regulation of actin cytoskeleton - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04510","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)","2/190","280/7558",0.00714285714285714,0.284135338345865,-1.96011078028241,0.994053626219895,0.999956231566111,0.878473618550363,"108228441/108235453",2,"PoC_PoW_Up","LOC108228441/LOC108235453","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04140","Autophagy - animal - Kryptolebias marmoratus (mangrove rivulus)","1/190","212/7558",0.00471698113207547,0.187636544190665,-1.92650237999125,0.995811317015863,0.999956231566111,0.878473618550363,"108234801",1,"PoC_PoW_Up","traf6","Autophagy - animal - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04310","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/190","225/7558",0.00444444444444444,0.176795321637427,-2.01295909360721,0.997021434070429,0.999956231566111,0.878473618550363,"108232932",1,"PoC_PoW_Up","LOC108232932","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04820","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)","1/190","312/7558",0.00320512820512821,0.127496626180837,-2.52738818035401,0.999700651950554,0.999956231566111,0.878473618550363,"108228931",1,"PoC_PoW_Up","LOC108228931","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04081","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)","1/190","321/7558",0.00311526479750779,0.123921954418757,-2.57568488850803,0.999764353785568,0.999956231566111,0.878473618550363,"108248160",1,"PoC_PoW_Up","nppa","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04020","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/190","384/7558",0.00260416666666667,0.10359100877193,-2.89512842248644,0.999956231566111,0.999956231566111,0.878473618550363,"108230642",1,"PoC_PoW_Up","mcoln2","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04514","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)","18/191","222/7558",0.0810810810810811,3.20843356445451,5.37746044783821,1.14806343646983e-05,0.000941680215132967,0.00088328524608616,"108243120/108241532/108250442/108242658/108247716/108234849/108232100/108244600/108250403/108242068/108230133/108238063/108237122/108244961/108235076/108232907/108245431/108245011",18,"PoC_PoW_Down","jam3a/LOC108241532/cldn19/pvrl2l/nlgn2a/LOC108234849/LOC108232100/l1cama/slitrk4/nlgn3a/cntn1a/cadm1a/lrrc4bb/nlgn1/lrrc4.1/cadm3/ntng1a/LOC108245011","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04261","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)","18/191","230/7558",0.0782608695652174,3.09683587525609,5.1997406892109,1.864713297293e-05,0.000941680215132967,0.00088328524608616,"108242787/108249369/108246882/108231343/108247395/108247381/108242662/108239698/108231321/108238074/108233888/108245388/108235534/108235074/108231840/108246168/108230434/108251493",18,"PoC_PoW_Down","camk2b1/ryr2a/camk2d2/cacna2d2a/LOC108247395/cacna1da/atp1a3a/rapgef4a/atp1b4/ppp2cab/slc8a4a/LOC108245388/cacng8b/cacna1c/LOC108231840/adcy8/cacnb2a/LOC108251493","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00051","Fructose and mannose metabolism - Kryptolebias marmoratus (mangrove rivulus)","6/191","43/7558",0.13953488372093,5.52149032022404,4.78737448202228,0.000673706316810527,0.0226814459992877,0.0212749363203324,"108231629/108235729/108240770/108236210/108237013/108247344",6,"PoC_PoW_Down","pfkfb2b/pfkfb4b/pfkla/LOC108236210/aldocb/pfkpa","Fructose and mannose metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04010","MAPK signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","21/191","410/7558",0.0512195121951219,2.02679095900907,3.4421338346938,0.00151795980672364,0.0271392494340824,0.0254563048365546,"108234558/108231598/108231343/108247395/108247381/108238066/108230026/108230081/108237531/108239292/108247083/108248462/108231044/108250473/108235534/108235074/108249722/108230434/108238426/108230731/108228275",21,"PoC_PoW_Down","ntrk2a/LOC108231598/cacna2d2a/LOC108247395/cacna1da/efna3a/rasgrf1/mapk8ip2/dusp8a/cacna1ia/LOC108247083/si:ch211-195b15.8/ntrk2b/LOC108250473/cacng8b/cacna1c/ptprr/cacnb2a/mknk2b/LOC108230731/arrb1","MAPK signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04260","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","10/191","129/7558",0.0775193798449612,3.06749462234669,3.81346815758285,0.00152357967622938,0.0271392494340824,0.0254563048365546,"108249369/108231343/108247395/108247381/108242662/108231321/108233888/108235534/108235074/108230434",10,"PoC_PoW_Down","ryr2a/cacna2d2a/LOC108247395/cacna1da/atp1a3a/atp1b4/slc8a4a/cacng8b/cacna1c/cacnb2a","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04020","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","20/191","384/7558",0.0520833333333333,2.06097294938918,3.43585871538516,0.00161223263964846,0.0271392494340824,0.0254563048365546,"108234558/108242787/108251010/108249369/108246882/108247381/108243554/108246478/108234815/108239292/108233888/108245388/108231044/108241607/108233278/108235074/108231840/108246168/108230731/108251493",20,"PoC_PoW_Down","ntrk2a/camk2b1/grin3bb/ryr2a/camk2d2/cacna1da/LOC108243554/htr2cl1/LOC108234815/cacna1ia/slc8a4a/LOC108245388/ntrk2b/ntrk3b/chrm2a/cacna1c/LOC108231840/adcy8/LOC108230731/LOC108251493","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04912","GnRH signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","8/191","124/7558",0.0645161290322581,2.55294713730789,2.80738707744049,0.0130502916202021,0.188297064805773,0.17662048809296,"108242787/108246882/108247381/108245388/108235074/108231840/108246168/108251493",8,"PoC_PoW_Down","camk2b1/camk2d2/cacna1da/LOC108245388/cacna1c/LOC108231840/adcy8/LOC108251493","GnRH signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04330","Notch signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","6/191","90/7558",0.0666666666666667,2.63804537521815,2.51704562486181,0.0259992165783776,0.302358423060684,0.283608734501944,"108236437/108245509/108231573/108238519/108233062/108242009",6,"PoC_PoW_Down","dtx1/maml3/LOC108231573/heyl/spen/LOC108242009","Notch signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04310","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","11/191","225/7558",0.0488888888888889,1.93456660849331,2.29143074687593,0.0271181881795318,0.302358423060684,0.283608734501944,"108242787/108246882/108251553/108245094/108245388/108250609/108246653/108231840/108238640/108244022/108251493",11,"PoC_PoW_Down","camk2b1/camk2d2/LOC108251553/daam2/LOC108245388/gbp/apc2/LOC108231840/ctnnd2b/ctnnd2a/LOC108251493","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01230","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)","6/191","93/7558",0.0645161290322581,2.55294713730789,2.42621509570375,0.0299364775307608,0.302358423060684,0.283608734501944,"108247963/108240770/108232423/108237013/108235420/108247344",6,"PoC_PoW_Down","pgam1b/pfkla/cbsb/aldocb/LOC108235420/pfkpa","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04371","Apelin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","9/191","179/7558",0.0502793296089385,1.98958729415894,2.1573863701669,0.0373711250689854,0.343134875633412,0.321856579541501,"108249369/108240741/108239039/108234815/108230150/108249485/108233888/108231840/108246168",9,"PoC_PoW_Down","ryr2a/LOC108240741/LOC108239039/LOC108234815/gnb5a/hdac5/slc8a4a/LOC108231840/adcy8","Apelin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00010","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)","5/191","83/7558",0.0602409638554217,2.38377594146218,2.04101070755469,0.0584340719938652,0.445069901694728,0.417470465372856,"108247963/108240770/108237013/108235420/108247344",5,"PoC_PoW_Down","pgam1b/pfkla/aldocb/LOC108235420/pfkpa","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04270","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","8/191","166/7558",0.0481927710843374,1.90702075316975,1.90255118163041,0.0590523712561874,0.445069901694728,0.417470465372856,"108231970/108250689/108247381/108247925/108235074/108231840/108246168/108243866",8,"PoC_PoW_Down","gucy1b1/gucy1a1/cacna1da/LOC108247925/cacna1c/LOC108231840/adcy8/kcnma1a","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00030","Pentose phosphate pathway - Kryptolebias marmoratus (mangrove rivulus)","3/191","36/7558",0.0833333333333333,3.29755671902269,2.2248302823798,0.0616928576606554,0.445069901694728,0.417470465372856,"108240770/108237013/108247344",3,"PoC_PoW_Down","pfkla/aldocb/pfkpa","Pentose phosphate pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04114","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)","7/191","145/7558",0.0482758620689655,1.91030871998556,1.7820577087814,0.0741821885692196,0.499493403032745,0.468519085700335,"108242787/108246882/108238074/108245388/108250473/108246168/108251493",7,"PoC_PoW_Down","camk2b1/camk2d2/ppp2cab/LOC108245388/LOC108250473/adcy8/LOC108251493","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Chromosome","kmr03083","Polycomb repressive complex - Kryptolebias marmoratus (mangrove rivulus)","5/191","97/7558",0.0515463917525773,2.03972580558104,1.65940437231285,0.0985170198300415,0.621888687677137,0.583324459519983,"108237772/108237824/108243802/108236253/108232715",5,"PoC_PoW_Down","LOC108237772/cbx2/ezh1/cbx7a/LOC108232715","Polycomb repressive complex - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00340","Histidine metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","22/7558",0.0909090909090909,3.5973346025702,1.96433184220236,0.105553722184518,0.627113290625668,0.588225077189267,"108238570/108233827",2,"PoC_PoW_Down","LOC108238570/aspa","Histidine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr03273","Virion - Lassa virus and SFTS virus - Kryptolebias marmoratus (mangrove rivulus)","2/191","23/7558",0.0869565217391304,3.44092875028454,1.88765860522849,0.113759433710222,0.638316822485133,0.598733861632746,"108243072/108251454",2,"PoC_PoW_Down","pcdh11/LOC108251454","Virion - Lassa virus and SFTS virus - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Metabolism of cofactors and vitamins","kmr00750","Vitamin B6 metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","6/7558",0.166666666666667,6.59511343804537,2.20749429770906,0.142408760282174,0.719731585119236,0.675099975619919,"108233719",1,"PoC_PoW_Down","LOC108233719","Vitamin B6 metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04916","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)","6/191","140/7558",0.0428571428571429,1.69588631264024,1.33815049047074,0.143038272937777,0.719731585119236,0.675099975619919,"108242787/108246882/108245388/108231840/108246168/108251493",6,"PoC_PoW_Down","camk2b1/camk2d2/LOC108245388/LOC108231840/adcy8/LOC108251493","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04012","ErbB signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","5/191","113/7558",0.0442477876106195,1.75091507204744,1.29492242500805,0.157322709990638,0.719731585119236,0.675099975619919,"108242787/108246882/108245388/108231103/108251493",5,"PoC_PoW_Down","camk2b1/camk2d2/LOC108245388/shc3/LOC108251493","ErbB signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr03018","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)","4/191","84/7558",0.0476190476190476,1.88431812515582,1.31225332714127,0.162546997296764,0.719731585119236,0.675099975619919,"108240770/108235420/108233262/108247344",4,"PoC_PoW_Down","pfkla/LOC108235420/btg1/pfkpa","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04910","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","7/191","178/7558",0.0393258426966292,1.55615036178599,1.20898274948578,0.163899271858836,0.719731585119236,0.675099975619919,"108236568/108242298/108247649/108245231/108231103/108248502/108238426",7,"PoC_PoW_Down","zgc:77112/LOC108242298/prkar1b/si:ch211-284e13.4/shc3/LOC108248502/mknk2b","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00564","Glycerophospholipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","5/191","123/7558",0.040650406504065,1.6085642531818,1.09563164536717,0.199932255183175,0.794006979650651,0.74476944417466,"108231218/108237375/108246008/108233221/108245700",5,"PoC_PoW_Down","LOC108231218/lpin1/LOC108246008/dgki/chata","Glycerophospholipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04136","Autophagy - other - Kryptolebias marmoratus (mangrove rivulus)","2/191","33/7558",0.0606060606060606,2.39822306838014,1.29606338213621,0.202507713621285,0.794006979650651,0.74476944417466,"108238074/108235459",2,"PoC_PoW_Down","ppp2cab/zgc:92606","Autophagy - other - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04540","Gap junction - Kryptolebias marmoratus (mangrove rivulus)","5/191","124/7558",0.0403225806451613,1.59559196081743,1.07669935058117,0.204397836345712,0.794006979650651,0.74476944417466,"108231970/108250689/108246478/108231840/108246168",5,"PoC_PoW_Down","gucy1b1/gucy1a1/htr2cl1/LOC108231840/adcy8","Gap junction - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Information processing in viruses","kmr03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus - Kryptolebias marmoratus (mangrove rivulus)","1/191","11/7558",0.0909090909090909,3.5973346025702,1.3879797460432,0.245534143385138,0.868503006282892,0.814645863110582,"108245011",1,"PoC_PoW_Down","LOC108245011","Virion - Ebolavirus, Lyssavirus and Morbillivirus - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04150","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","7/191","201/7558",0.0348258706467662,1.37808340496471,0.874744712452303,0.245836140623786,0.868503006282892,0.814645863110582,"108237864/108237767/108245231/108242563/108250473/108237375/108246620",7,"PoC_PoW_Down","atp6v1c1b/akt1s1/si:ch211-284e13.4/slc38a9/LOC108250473/lpin1/ddit4","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00052","Galactose metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","38/7558",0.0526315789473684,2.08266740148801,1.07726859286536,0.24937215031885,0.868503006282892,0.814645863110582,"108240770/108247344",2,"PoC_PoW_Down","pfkla/pfkpa","Galactose metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00500","Starch and sucrose metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","40/7558",0.05,1.97853403141361,0.999081296868429,0.268248764676004,0.903104174409213,0.847101362134749,"108242298/108232787",2,"PoC_PoW_Down","LOC108242298/LOC108232787","Starch and sucrose metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04140","Autophagy - animal - Kryptolebias marmoratus (mangrove rivulus)","7/191","212/7558",0.0330188679245283,1.30657907734861,0.72900589658912,0.288937887128228,0.909917693417105,0.853492364851896,"108237767/108245360/108238074/108245231/108235459/108246620/108248502",7,"PoC_PoW_Down","akt1s1/nbr1b/ppp2cab/si:ch211-284e13.4/zgc:92606/ddit4/LOC108248502","Autophagy - animal - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04148","Efferocytosis - Kryptolebias marmoratus (mangrove rivulus)","7/191","218/7558",0.0321100917431193,1.27061818531149,0.652804672286047,0.313174276723935,0.909917693417105,0.853492364851896,"108242787/108244990/108246882/108237531/108248462/108245388/108251493",7,"PoC_PoW_Down","camk2b1/LOC108244990/camk2d2/dusp8a/si:ch211-195b15.8/LOC108245388/LOC108251493","Efferocytosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01200","Carbon metabolism - Kryptolebias marmoratus (mangrove rivulus)","5/191","147/7558",0.0340136054421769,1.34594151796844,0.681975868076281,0.314326918309568,0.909917693417105,0.853492364851896,"108247963/108240770/108237013/108235420/108247344",5,"PoC_PoW_Down","pgam1b/pfkla/aldocb/LOC108235420/pfkpa","Carbon metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01250","Biosynthesis of nucleotide sugars - Kryptolebias marmoratus (mangrove rivulus)","2/191","45/7558",0.0444444444444444,1.7586969168121,0.821890463793549,0.315318012570284,0.909917693417105,0.853492364851896,"108232488/108236210",2,"PoC_PoW_Down","uxs1/LOC108236210","Biosynthesis of nucleotide sugars - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Membrane transport","kmr02010","ABC transporters - Kryptolebias marmoratus (mangrove rivulus)","2/191","45/7558",0.0444444444444444,1.7586969168121,0.821890463793549,0.315318012570284,0.909917693417105,0.853492364851896,"108236403/108237504",2,"PoC_PoW_Down","abcc6a/abcc8","ABC transporters - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Information processing in viruses","kmr03266","Virion - Herpesvirus - Kryptolebias marmoratus (mangrove rivulus)","1/191","16/7558",0.0625,2.47316753926702,0.949762302664099,0.33631577416209,0.913283695349556,0.856649636075665,"108242658",1,"PoC_PoW_Down","pvrl2l","Virion - Herpesvirus - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Metabolism of cofactors and vitamins","kmr00760","Nicotinate and nicotinamide metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","48/7558",0.0416666666666667,1.64877835951134,0.726010773230224,0.343264010547877,0.913283695349556,0.856649636075665,"108249223/108239590",2,"PoC_PoW_Down","nmnat2/LOC108239590","Nicotinate and nicotinamide metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00520","Amino sugar and nucleotide sugar metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","49/7558",0.0408163265306122,1.61512982156213,0.695536346621574,0.352502715683279,0.913283695349556,0.856649636075665,"108232488/108236210",2,"PoC_PoW_Down","uxs1/LOC108236210","Amino sugar and nucleotide sugar metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00604","Glycosphingolipid biosynthesis - ganglio series - Kryptolebias marmoratus (mangrove rivulus)","1/191","17/7558",0.0588235294117647,2.32768709578072,0.882372134076986,0.353123475983231,0.913283695349556,0.856649636075665,"108232923",1,"PoC_PoW_Down","st6galnac5a","Glycosphingolipid biosynthesis - ganglio series - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00260","Glycine, serine and threonine metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","50/7558",0.04,1.58282722513089,0.665746298408532,0.361696513009725,0.913283695349556,0.856649636075665,"108247963/108232423",2,"PoC_PoW_Down","pgam1b/cbsb","Glycine, serine and threonine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04217","Necroptosis - Kryptolebias marmoratus (mangrove rivulus)","5/191","159/7558",0.0314465408805031,1.2443610260463,0.501406602378803,0.37471716941909,0.923083758812881,0.865841983253354,"108242787/108246882/108242298/108245388/108251493",5,"PoC_PoW_Down","camk2b1/camk2d2/LOC108242298/LOC108245388/LOC108251493","Necroptosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Nucleotide metabolism","kmr00230","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)","5/191","167/7558",0.029940119760479,1.18475091701414,0.388722157894583,0.415081880684582,0.967396301350719,0.907406640141373,"108231970/108250689/108241415/108243554/108246168",5,"PoC_PoW_Down","gucy1b1/gucy1a1/LOC108241415/LOC108243554/adcy8","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00565","Ether lipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/191","56/7558",0.0357142857142857,1.41323859386687,0.499749557786672,0.415727541222595,0.967396301350719,0.907406640141373,"108231218/108251456",2,"PoC_PoW_Down","LOC108231218/si:ch211-212o1.2","Ether lipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04081","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)","9/191","321/7558",0.0280373831775701,1.10945833537212,0.322677087896862,0.423533653536944,0.967396301350719,0.907406640141373,"108233571/108240864/108239698/108239039/108230150/108245231/108231840/108246168/108248502",9,"PoC_PoW_Down","LOC108233571/calcr/rapgef4a/LOC108239039/gnb5a/si:ch211-284e13.4/LOC108231840/adcy8/LOC108248502","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00592","alpha-Linolenic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","22/7558",0.0454545454545455,1.7986673012851,0.604022142425428,0.431018154067152,0.967396301350719,0.907406640141373,"108231218",1,"PoC_PoW_Down","LOC108231218","alpha-Linolenic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00100","Steroid biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/191","24/7558",0.0416666666666667,1.64877835951134,0.512548808127097,0.459496224640303,0.987428057205757,0.926196197483253,"108231477",1,"PoC_PoW_Down","LOC108231477","Steroid biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00591","Linoleic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/191","24/7558",0.0416666666666667,1.64877835951134,0.512548808127097,0.459496224640303,0.987428057205757,0.926196197483253,"108231218",1,"PoC_PoW_Down","LOC108231218","Linoleic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00533","Glycosaminoglycan biosynthesis - keratan sulfate - Kryptolebias marmoratus (mangrove rivulus)","1/191","26/7558",0.0384615384615385,1.52194925493355,0.429245607903458,0.486556031060938,0.997469459982218,0.935614918169876,"108230467",1,"PoC_PoW_Down","chst2b","Glycosaminoglycan biosynthesis - keratan sulfate - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04512","ECM-receptor interaction - Kryptolebias marmoratus (mangrove rivulus)","3/191","107/7558",0.0280373831775701,1.10945833537212,0.183602887118691,0.510766335234596,0.997469459982218,0.935614918169876,"108241093/108230060/108246004",3,"PoC_PoW_Down","LOC108241093/reln/sv2a","ECM-receptor interaction - Kryptolebias marmoratus (mangrove rivulus)"
